Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Sales,Profit,Discount,Profit_Margin
ORD_02736,2024-01-01,CUST_8881,Consumer,West,San Francisco,Beauty,Moisturizer,Phone,3,52.78,135.53,17.93,0.144,0.132
ORD_02737,2024-02-26,CUST_1943,Consumer,North,New York,Clothing,Dress,Store,5,50.28,225.58,24.17,0.103,0.107
ORD_02738,2025-05-18,CUST_1597,Home Office,North,Chicago,Beauty,Nail Polish,Phone,10,56.33,563.28,198.77,0.0,0.353
ORD_02739,2025-02-10,CUST_9526,Home Office,West,Seattle,Sports,Yoga Mat,Store,3,96.48,271.88,35.13,0.061,0.129
ORD_02740,2024-07-06,CUST_1973,Consumer,South,Houston,Clothing,Hat,Online,10,30.96,281.07,46.94,0.092,0.167
ORD_02741,2024-05-10,CUST_5554,Consumer,North,Boston,Beauty,Nail Polish,Store,10,40.49,404.88,118.69,0.0,0.293
ORD_02742,2024-06-25,CUST_9135,Home Office,West,San Francisco,Clothing,Shoes,Online,6,32.48,194.9,54.9,0.0,0.282
ORD_02743,2024-02-17,CUST_7622,Consumer,East,Philadelphia,Sports,Dumbbells,Online,3,69.11,148.0,16.46,0.286,0.111
ORD_02744,2023-10-31,CUST_8399,Consumer,East,Washington DC,Beauty,Perfume,Online,6,18.55,111.28,23.45,0.0,0.211
ORD_02745,2023-11-05,CUST_3719,Home Office,East,Philadelphia,Books,Children Book,Online,6,12.08,60.71,13.4,0.163,0.221
ORD_02746,2024-01-17,CUST_8992,Home Office,South,Miami,Books,Cookbook,Phone,5,33.14,165.7,40.72,0.0,0.246
ORD_02747,2025-05-11,CUST_2358,Corporate,Central,Kansas City,Clothing,Jacket,Online,8,54.32,434.54,85.56,0.0,0.197
ORD_02748,2024-07-06,CUST_3371,Consumer,East,Washington DC,Clothing,T-Shirt,Store,9,36.19,325.69,85.01,0.0,0.261
ORD_02749,2024-04-04,CUST_8569,Consumer,North,New York,Sports,Yoga Mat,Store,6,56.23,337.4,129.19,0.0,0.383
ORD_02750,2024-01-12,CUST_7230,Home Office,Central,Denver,Beauty,Foundation,Store,10,51.55,515.48,193.83,0.0,0.376
ORD_02751,2025-06-01,CUST_1104,Corporate,South,Houston,Books,Self-Help,Online,1,17.91,17.91,6.79,0.0,0.379
ORD_02752,2025-02-16,CUST_3051,Home Office,Central,Minneapolis,Electronics,Laptop,Store,7,967.31,6154.1,1864.46,0.091,0.303
ORD_02753,2025-01-31,CUST_4463,Corporate,West,Seattle,Books,Children Book,Online,1,16.61,12.85,1.59,0.227,0.124
ORD_02754,2025-03-03,CUST_2696,Corporate,North,New York,Books,Children Book,Online,6,37.65,204.56,63.25,0.094,0.309
ORD_02755,2024-01-18,CUST_6074,Corporate,West,Seattle,Beauty,Lipstick,Store,1,37.6,37.6,8.43,0.0,0.224
ORD_02756,2024-06-29,CUST_5848,Home Office,North,Boston,Sports,Running Shoes,Phone,8,128.99,950.57,114.79,0.079,0.121
ORD_02757,2024-09-18,CUST_3050,Consumer,West,San Francisco,Home & Garden,Plant,Store,6,298.42,1761.15,425.7,0.016,0.242
ORD_02758,2024-06-22,CUST_5350,Corporate,North,New York,Clothing,Jacket,Phone,10,71.01,710.08,277.55,0.0,0.391
ORD_02759,2025-06-01,CUST_4747,Corporate,South,Miami,Books,Fiction Novel,Phone,10,18.67,186.68,29.07,0.0,0.156
ORD_02760,2024-07-25,CUST_4672,Consumer,North,New York,Sports,Running Shoes,Store,8,102.59,820.71,313.59,0.0,0.382
ORD_02761,2025-04-13,CUST_4955,Consumer,North,Boston,Sports,Tennis Racket,Phone,1,62.18,62.18,24.81,0.0,0.399
ORD_02762,2025-07-12,CUST_3715,Corporate,East,Washington DC,Sports,Running Shoes,Online,7,55.62,356.52,135.23,0.084,0.379
ORD_02763,2024-07-15,CUST_5920,Home Office,Central,Kansas City,Sports,Basketball,Store,10,172.45,1724.46,478.16,0.0,0.277
ORD_02764,2025-03-04,CUST_5037,Corporate,North,Boston,Electronics,TV,Online,1,991.17,991.17,373.08,0.0,0.376
ORD_02765,2025-01-13,CUST_4635,Home Office,North,New York,Sports,Tennis Racket,Store,6,136.12,767.22,148.06,0.061,0.193
ORD_02766,2023-10-29,CUST_2210,Corporate,West,Seattle,Electronics,Laptop,Online,10,777.61,7690.95,1745.36,0.011,0.227
ORD_02767,2025-06-13,CUST_5695,Corporate,North,New York,Electronics,Tablet,Online,6,500.64,3003.84,833.79,0.0,0.278
ORD_02768,2024-05-11,CUST_9503,Corporate,South,Miami,Beauty,Nail Polish,Phone,10,47.87,478.69,189.31,0.0,0.395
ORD_02769,2024-10-09,CUST_8865,Home Office,South,Miami,Books,Fiction Novel,Online,4,31.81,127.23,26.47,0.0,0.208
ORD_02770,2023-11-17,CUST_3950,Corporate,East,Baltimore,Beauty,Moisturizer,Phone,7,59.1,413.68,67.98,0.0,0.164
ORD_02771,2024-01-14,CUST_4856,Consumer,Central,Kansas City,Beauty,Perfume,Store,4,58.27,233.08,84.07,0.0,0.361
ORD_02772,2025-09-02,CUST_3494,Consumer,South,Atlanta,Books,Self-Help,Phone,9,34.68,312.12,110.41,0.0,0.354
ORD_02773,2024-08-24,CUST_7357,Home Office,South,Houston,Clothing,Jacket,Store,2,44.56,89.12,11.0,0.0,0.123
ORD_02774,2024-05-26,CUST_8890,Home Office,East,Baltimore,Clothing,T-Shirt,Store,8,95.29,762.34,174.67,0.0,0.229
ORD_02775,2025-04-16,CUST_8577,Home Office,North,Boston,Clothing,Dress,Online,2,91.06,180.79,24.66,0.007,0.136
ORD_02776,2025-09-05,CUST_7078,Corporate,Central,Minneapolis,Books,Cookbook,Store,5,22.02,110.1,38.08,0.0,0.346
ORD_02777,2025-05-24,CUST_6368,Corporate,West,Los Angeles,Electronics,Tablet,Store,1,885.22,885.22,149.81,0.0,0.169
ORD_02778,2024-06-04,CUST_9863,Corporate,South,Atlanta,Beauty,Lipstick,Store,10,58.42,438.07,91.4,0.25,0.209
ORD_02779,2025-07-17,CUST_3844,Corporate,North,Boston,Electronics,Camera,Online,1,285.93,285.93,35.47,0.0,0.124
ORD_02780,2024-01-13,CUST_2209,Corporate,North,New York,Home & Garden,Plant,Online,10,237.9,2379.02,638.9,0.0,0.269
ORD_02781,2025-06-21,CUST_4784,Consumer,Central,Denver,Clothing,T-Shirt,Online,9,63.4,424.46,125.87,0.256,0.297
ORD_02782,2025-08-03,CUST_7633,Corporate,West,Seattle,Books,Fiction Novel,Online,4,30.22,96.74,16.0,0.2,0.165
ORD_02783,2025-03-16,CUST_5014,Home Office,North,Boston,Beauty,Perfume,Store,6,58.62,337.13,107.0,0.042,0.317
ORD_02784,2023-12-04,CUST_1343,Corporate,Central,Minneapolis,Clothing,Jeans,Online,2,64.47,128.94,50.96,0.0,0.395
ORD_02785,2024-01-24,CUST_4659,Consumer,West,San Francisco,Electronics,TV,Online,4,560.09,2240.38,737.92,0.0,0.329
ORD_02786,2024-12-11,CUST_4101,Corporate,Central,Denver,Sports,Basketball,Phone,10,138.66,1386.58,310.8,0.0,0.224
ORD_02787,2024-06-28,CUST_2109,Home Office,North,New York,Clothing,Jeans,Phone,4,74.39,217.26,85.44,0.27,0.393
ORD_02788,2024-02-21,CUST_7234,Home Office,West,San Francisco,Electronics,Smartphone,Online,8,687.38,5499.04,1548.0,0.0,0.282
ORD_02789,2024-08-15,CUST_7790,Corporate,South,Miami,Home & Garden,Table,Store,5,305.14,1525.69,280.0,0.0,0.184
ORD_02790,2025-06-27,CUST_8127,Home Office,West,Seattle,Beauty,Moisturizer,Online,2,18.35,36.18,12.12,0.014,0.335
ORD_02791,2024-06-11,CUST_1401,Corporate,North,Chicago,Beauty,Moisturizer,Phone,8,36.55,292.41,103.01,0.0,0.352
ORD_02792,2024-09-12,CUST_1914,Home Office,Central,Minneapolis,Beauty,Nail Polish,Store,3,50.1,150.3,38.96,0.0,0.259
ORD_02793,2023-11-14,CUST_3489,Consumer,South,Atlanta,Books,Fiction Novel,Phone,5,38.64,193.18,74.59,0.0,0.386
ORD_02794,2024-01-19,CUST_7476,Home Office,West,Los Angeles,Beauty,Perfume,Online,4,21.56,72.39,14.28,0.161,0.197
ORD_02795,2023-09-28,CUST_9023,Corporate,South,Houston,Home & Garden,Lamp,Online,8,391.05,2348.89,796.27,0.249,0.339
ORD_02796,2025-02-03,CUST_3392,Corporate,Central,Kansas City,Home & Garden,Sofa,Phone,8,180.83,1153.51,144.88,0.203,0.126
ORD_02797,2024-10-26,CUST_9645,Corporate,West,Los Angeles,Clothing,Hat,Online,6,54.47,326.83,96.7,0.0,0.296
ORD_02798,2024-01-06,CUST_5778,Home Office,North,New York,Home & Garden,Cookware,Online,4,162.4,649.59,220.18,0.0,0.339
ORD_02799,2024-09-26,CUST_9325,Home Office,West,Los Angeles,Electronics,TV,Online,10,973.01,9730.06,2806.96,0.0,0.288
ORD_02800,2025-04-16,CUST_3806,Consumer,South,Houston,Sports,Yoga Mat,Online,8,152.44,1156.7,296.71,0.052,0.257
ORD_02801,2024-12-16,CUST_5761,Home Office,South,Houston,Sports,Dumbbells,Store,3,77.58,189.66,45.82,0.185,0.242
ORD_02802,2023-10-15,CUST_8699,Corporate,Central,Kansas City,Clothing,Shoes,Phone,2,57.76,115.53,36.38,0.0,0.315
ORD_02803,2025-09-05,CUST_6345,Consumer,West,Los Angeles,Beauty,Perfume,Online,10,47.91,479.12,94.95,0.0,0.198
ORD_02804,2025-08-22,CUST_1530,Home Office,North,New York,Home & Garden,Sofa,Online,10,191.07,1836.84,480.02,0.039,0.261
ORD_02805,2024-12-04,CUST_1210,Consumer,South,Miami,Beauty,Lipstick,Store,1,59.82,59.13,8.3,0.011,0.14
ORD_02806,2025-07-22,CUST_4119,Home Office,Central,Denver,Electronics,TV,Store,3,907.87,2350.28,686.1,0.137,0.292
ORD_02807,2024-04-18,CUST_3319,Home Office,Central,Denver,Sports,Basketball,Online,10,66.78,667.79,150.03,0.0,0.225
ORD_02808,2024-01-26,CUST_8720,Home Office,West,San Francisco,Books,Self-Help,Phone,5,10.28,45.62,7.39,0.112,0.162
ORD_02809,2024-06-06,CUST_8141,Corporate,North,New York,Sports,Running Shoes,Store,10,119.65,1196.46,130.64,0.0,0.109
ORD_02810,2024-07-15,CUST_6393,Home Office,East,Baltimore,Electronics,Laptop,Phone,2,617.35,1234.7,234.34,0.0,0.19
ORD_02811,2024-11-17,CUST_3123,Corporate,South,Houston,Electronics,Camera,Online,2,519.0,848.09,165.68,0.183,0.195
ORD_02812,2024-11-12,CUST_2617,Home Office,Central,Minneapolis,Beauty,Perfume,Phone,4,20.5,81.99,28.77,0.0,0.351
ORD_02813,2024-10-07,CUST_3664,Consumer,South,Houston,Clothing,Hat,Phone,9,95.16,856.43,168.98,0.0,0.197
ORD_02814,2024-04-06,CUST_5983,Consumer,West,Seattle,Sports,Bicycle,Store,5,161.03,805.13,311.1,0.0,0.386
ORD_02815,2024-07-31,CUST_4251,Home Office,West,San Francisco,Clothing,Dress,Store,1,82.87,82.87,10.45,0.0,0.126
ORD_02816,2024-03-02,CUST_8133,Consumer,East,Washington DC,Books,Children Book,Store,8,31.12,245.97,65.34,0.012,0.266
ORD_02817,2023-12-15,CUST_1306,Consumer,West,San Francisco,Books,Textbook,Online,5,37.25,186.27,38.67,0.0,0.208
ORD_02818,2025-02-22,CUST_2928,Home Office,North,Chicago,Books,Self-Help,Store,2,33.98,67.96,24.12,0.0,0.355
ORD_02819,2024-02-03,CUST_6381,Home Office,South,Houston,Clothing,Dress,Store,6,69.72,418.32,64.55,0.0,0.154
ORD_02820,2024-09-17,CUST_8289,Corporate,Central,Kansas City,Sports,Dumbbells,Phone,10,197.38,1973.83,249.65,0.0,0.126
ORD_02821,2024-12-24,CUST_6004,Corporate,Central,Minneapolis,Clothing,T-Shirt,Store,7,97.87,527.43,122.7,0.23,0.233
ORD_02822,2025-08-21,CUST_6843,Home Office,North,New York,Sports,Running Shoes,Phone,8,186.73,1493.88,166.86,0.0,0.112
ORD_02823,2024-09-12,CUST_4300,Corporate,South,Miami,Electronics,Smartphone,Phone,9,696.33,5300.6,1127.91,0.154,0.213
ORD_02824,2024-06-26,CUST_2152,Consumer,West,San Francisco,Beauty,Nail Polish,Phone,9,43.6,392.43,143.8,0.0,0.366
ORD_02825,2024-05-11,CUST_7396,Consumer,North,Chicago,Sports,Dumbbells,Phone,2,162.16,324.31,103.51,0.0,0.319
ORD_02826,2025-07-07,CUST_8643,Consumer,West,Seattle,Books,Cookbook,Phone,6,30.88,185.27,70.5,0.0,0.381
ORD_02827,2024-05-04,CUST_9863,Home Office,South,Houston,Beauty,Perfume,Phone,6,54.71,328.28,47.16,0.0,0.144
ORD_02828,2025-07-11,CUST_9397,Home Office,Central,Minneapolis,Books,Self-Help,Online,9,33.19,247.14,43.86,0.173,0.177
ORD_02829,2024-10-31,CUST_1140,Home Office,South,Miami,Beauty,Moisturizer,Online,8,25.67,205.4,56.73,0.0,0.276
ORD_02830,2025-06-09,CUST_5139,Corporate,East,Washington DC,Home & Garden,Plant,Store,2,355.0,710.0,80.2,0.0,0.113
ORD_02831,2024-03-14,CUST_6625,Corporate,West,Los Angeles,Sports,Bicycle,Phone,4,94.66,378.63,89.2,0.0,0.236
ORD_02832,2025-04-25,CUST_5245,Consumer,North,Chicago,Sports,Running Shoes,Store,10,147.84,1478.39,376.42,0.0,0.255
ORD_02833,2025-03-03,CUST_1887,Corporate,East,Baltimore,Beauty,Nail Polish,Phone,10,58.48,584.76,122.31,0.0,0.209
ORD_02834,2024-12-26,CUST_6404,Corporate,Central,Denver,Beauty,Perfume,Phone,9,18.24,164.18,39.91,0.0,0.243
ORD_02835,2024-05-02,CUST_4449,Consumer,East,Baltimore,Electronics,Headphones,Store,2,854.78,1709.56,601.86,0.0,0.352
ORD_02836,2024-10-23,CUST_6182,Home Office,North,Chicago,Beauty,Foundation,Online,1,37.14,37.14,9.67,0.0,0.26
ORD_02837,2024-02-29,CUST_9209,Corporate,South,Miami,Clothing,Hat,Store,1,42.72,42.72,6.7,0.0,0.157
ORD_02838,2025-06-01,CUST_1708,Home Office,East,Philadelphia,Books,Biography,Online,4,12.61,38.01,15.2,0.246,0.4
ORD_02839,2024-10-28,CUST_4897,Corporate,East,Philadelphia,Clothing,Jacket,Phone,6,85.66,513.99,95.31,0.0,0.185
ORD_02840,2024-06-16,CUST_3288,Consumer,Central,Minneapolis,Electronics,Smartphone,Online,5,611.55,3057.77,374.43,0.0,0.122
ORD_02841,2025-06-10,CUST_6848,Corporate,East,Philadelphia,Books,Cookbook,Store,6,30.85,130.55,51.7,0.295,0.396
ORD_02842,2023-10-29,CUST_5120,Consumer,North,Boston,Electronics,Headphones,Online,7,980.78,6865.47,1233.32,0.0,0.18
ORD_02843,2024-09-25,CUST_2821,Consumer,Central,Kansas City,Sports,Tennis Racket,Online,9,134.56,1211.02,457.95,0.0,0.378
ORD_02844,2025-07-03,CUST_1233,Corporate,South,Atlanta,Beauty,Nail Polish,Store,1,34.69,34.69,7.69,0.0,0.222
ORD_02845,2024-03-12,CUST_1432,Corporate,South,Houston,Beauty,Foundation,Store,5,27.75,138.74,37.08,0.0,0.267
ORD_02846,2025-08-09,CUST_6305,Corporate,North,Boston,Home & Garden,Lamp,Phone,6,115.32,622.81,243.43,0.1,0.391
ORD_02847,2023-09-28,CUST_6105,Consumer,West,San Francisco,Sports,Basketball,Online,3,123.22,289.47,103.44,0.217,0.357
ORD_02848,2023-11-24,CUST_1478,Home Office,East,Baltimore,Sports,Running Shoes,Online,4,110.05,440.18,93.81,0.0,0.213
ORD_02849,2024-02-14,CUST_4010,Consumer,West,Seattle,Electronics,Smartphone,Online,10,583.09,5830.92,2242.98,0.0,0.385
ORD_02850,2024-11-05,CUST_8072,Home Office,North,Boston,Books,Fiction Novel,Store,1,37.53,37.53,4.51,0.0,0.12
ORD_02851,2024-01-10,CUST_4420,Corporate,South,Miami,Electronics,Smartphone,Store,10,274.87,2748.73,634.76,0.0,0.231
ORD_02852,2024-03-07,CUST_2210,Home Office,North,Boston,Clothing,Hat,Phone,4,76.44,305.76,99.82,0.0,0.326
ORD_02853,2025-05-16,CUST_7191,Home Office,North,Chicago,Books,Cookbook,Phone,3,13.37,34.34,12.19,0.144,0.355
ORD_02854,2024-03-03,CUST_3063,Consumer,South,Atlanta,Electronics,Laptop,Phone,4,739.28,2554.32,596.03,0.136,0.233
ORD_02855,2023-11-16,CUST_6310,Corporate,East,Washington DC,Books,Textbook,Phone,9,26.06,196.04,45.77,0.164,0.233
ORD_02856,2024-02-17,CUST_3601,Home Office,North,Boston,Clothing,Jeans,Phone,9,87.29,767.0,248.65,0.024,0.324
ORD_02857,2024-03-11,CUST_5769,Corporate,West,Seattle,Books,Fiction Novel,Store,7,20.97,107.99,29.58,0.264,0.274
ORD_02858,2025-02-05,CUST_1318,Home Office,West,Los Angeles,Books,Self-Help,Store,5,23.2,87.58,27.01,0.245,0.308
ORD_02859,2024-09-06,CUST_8422,Home Office,South,Atlanta,Sports,Yoga Mat,Store,5,120.39,601.96,159.06,0.0,0.264
ORD_02860,2023-10-06,CUST_5466,Corporate,West,Los Angeles,Beauty,Nail Polish,Store,8,36.06,250.95,83.48,0.13,0.333
ORD_02861,2024-02-14,CUST_8434,Consumer,Central,Minneapolis,Books,Textbook,Phone,5,14.65,73.26,18.81,0.0,0.257
ORD_02862,2024-02-08,CUST_2166,Home Office,Central,Denver,Sports,Bicycle,Phone,7,88.57,583.58,134.96,0.059,0.231
ORD_02863,2025-02-07,CUST_1545,Corporate,North,Chicago,Books,Self-Help,Store,7,26.28,145.9,15.05,0.207,0.103
ORD_02864,2025-07-09,CUST_7024,Home Office,West,San Francisco,Home & Garden,Plant,Online,3,239.86,719.59,185.01,0.0,0.257
ORD_02865,2024-03-18,CUST_6914,Consumer,East,Philadelphia,Books,Children Book,Store,5,12.5,51.67,11.35,0.173,0.22
ORD_02866,2023-12-18,CUST_1323,Home Office,Central,Minneapolis,Beauty,Shampoo,Store,1,56.89,48.11,6.52,0.154,0.136
ORD_02867,2025-08-23,CUST_3794,Consumer,West,San Francisco,Electronics,Tablet,Store,8,736.65,4431.07,1406.24,0.248,0.317
ORD_02868,2023-11-20,CUST_9977,Home Office,East,Philadelphia,Clothing,Jacket,Store,8,69.78,405.52,95.66,0.274,0.236
ORD_02869,2024-11-17,CUST_2103,Consumer,North,Chicago,Electronics,Tablet,Online,10,943.87,9438.65,1088.96,0.0,0.115
ORD_02870,2024-01-08,CUST_1460,Home Office,West,Seattle,Beauty,Shampoo,Online,1,31.75,31.75,4.59,0.0,0.145
ORD_02871,2025-04-22,CUST_4762,Home Office,West,Los Angeles,Beauty,Nail Polish,Phone,10,22.9,229.03,28.53,0.0,0.125
ORD_02872,2024-03-16,CUST_8755,Corporate,Central,Kansas City,Home & Garden,Cookware,Phone,8,302.33,2418.65,716.37,0.0,0.296
ORD_02873,2024-08-28,CUST_8394,Home Office,South,Houston,Sports,Dumbbells,Store,5,174.71,699.78,105.04,0.199,0.15
ORD_02874,2025-08-18,CUST_3715,Consumer,Central,Minneapolis,Home & Garden,Bedding,Store,2,221.34,442.68,59.28,0.0,0.134
ORD_02875,2024-04-25,CUST_7002,Consumer,West,San Francisco,Electronics,TV,Online,4,593.94,2375.76,794.2,0.0,0.334
ORD_02876,2024-05-14,CUST_8328,Corporate,West,San Francisco,Sports,Bicycle,Phone,2,161.53,323.06,119.58,0.0,0.37
ORD_02877,2023-09-26,CUST_2448,Corporate,Central,Kansas City,Home & Garden,Plant,Store,10,297.19,2971.9,1010.39,0.0,0.34
ORD_02878,2025-06-13,CUST_5506,Corporate,West,Seattle,Books,Fiction Novel,Phone,10,11.05,110.46,12.98,0.0,0.117
ORD_02879,2024-09-01,CUST_1739,Home Office,Central,Kansas City,Clothing,Dress,Store,8,44.16,353.3,70.38,0.0,0.199
ORD_02880,2025-05-05,CUST_5234,Corporate,Central,Kansas City,Clothing,Jeans,Online,6,35.9,215.41,50.06,0.0,0.232
ORD_02881,2023-12-30,CUST_9488,Corporate,North,New York,Beauty,Lipstick,Phone,2,58.3,116.59,20.41,0.0,0.175
ORD_02882,2025-02-26,CUST_6267,Home Office,Central,Minneapolis,Beauty,Nail Polish,Online,3,18.44,55.31,11.45,0.0,0.207
ORD_02883,2024-01-20,CUST_8437,Home Office,Central,Minneapolis,Clothing,T-Shirt,Phone,4,73.81,295.25,90.92,0.0,0.308
ORD_02884,2023-09-30,CUST_7858,Corporate,North,New York,Clothing,Hat,Online,6,71.21,427.29,164.28,0.0,0.384
ORD_02885,2024-02-06,CUST_9956,Consumer,North,Boston,Home & Garden,Lamp,Phone,9,360.92,3248.3,1228.4,0.0,0.378
ORD_02886,2025-04-05,CUST_2052,Corporate,North,Chicago,Books,Cookbook,Store,5,28.27,141.33,37.02,0.0,0.262
ORD_02887,2024-10-21,CUST_5061,Corporate,North,Boston,Clothing,Shoes,Online,8,79.08,632.63,237.65,0.0,0.376
ORD_02888,2024-03-24,CUST_8504,Consumer,North,Boston,Sports,Running Shoes,Store,6,130.3,781.8,267.85,0.0,0.343
ORD_02889,2024-02-16,CUST_8010,Home Office,Central,Denver,Sports,Tennis Racket,Phone,9,147.36,1326.22,313.65,0.0,0.236
ORD_02890,2025-03-12,CUST_5567,Corporate,West,San Francisco,Home & Garden,Lamp,Phone,5,365.04,1825.22,597.85,0.0,0.328
ORD_02891,2024-05-20,CUST_3231,Home Office,East,Philadelphia,Electronics,Camera,Phone,4,561.96,2026.46,744.03,0.098,0.367
ORD_02892,2025-05-30,CUST_6453,Home Office,West,Los Angeles,Beauty,Perfume,Online,10,24.4,199.84,42.58,0.181,0.213
ORD_02893,2024-01-13,CUST_5826,Corporate,South,Atlanta,Books,Biography,Phone,4,22.66,90.63,30.5,0.0,0.336
ORD_02894,2024-01-21,CUST_7587,Consumer,North,Boston,Sports,Basketball,Phone,3,155.18,465.55,80.07,0.0,0.172
ORD_02895,2025-01-10,CUST_5134,Home Office,North,Chicago,Sports,Dumbbells,Online,6,195.17,922.8,120.56,0.212,0.131
ORD_02896,2024-12-25,CUST_4492,Corporate,East,Philadelphia,Clothing,T-Shirt,Phone,3,85.63,256.9,96.1,0.0,0.374
ORD_02897,2025-02-06,CUST_3653,Corporate,North,Chicago,Sports,Bicycle,Store,8,180.83,1419.47,291.9,0.019,0.206
ORD_02898,2024-01-07,CUST_9906,Home Office,South,Houston,Electronics,Smartphone,Online,8,658.4,5267.18,820.64,0.0,0.156
ORD_02899,2025-03-27,CUST_6225,Home Office,North,Boston,Sports,Running Shoes,Store,6,143.39,860.32,217.83,0.0,0.253
ORD_02900,2024-10-11,CUST_5857,Consumer,South,Atlanta,Sports,Dumbbells,Phone,1,74.79,74.79,26.65,0.0,0.356
ORD_02901,2024-03-20,CUST_9573,Home Office,East,Philadelphia,Electronics,Smartphone,Phone,7,574.59,4022.15,452.3,0.0,0.112
ORD_02902,2025-06-11,CUST_9617,Corporate,East,Washington DC,Books,Children Book,Online,9,25.05,225.41,33.11,0.0,0.147
ORD_02903,2025-03-20,CUST_3525,Consumer,East,Washington DC,Electronics,Tablet,Online,2,752.39,1226.29,431.56,0.185,0.352
ORD_02904,2025-04-12,CUST_4434,Home Office,West,Los Angeles,Beauty,Foundation,Online,1,24.36,24.36,5.6,0.0,0.23
ORD_02905,2024-12-11,CUST_8873,Home Office,East,Philadelphia,Sports,Bicycle,Store,3,114.12,342.36,89.86,0.0,0.262
ORD_02906,2024-09-02,CUST_8581,Home Office,South,Atlanta,Clothing,Shoes,Store,1,79.18,79.18,11.47,0.0,0.145
ORD_02907,2025-01-28,CUST_8170,Consumer,West,Seattle,Clothing,Dress,Phone,1,55.5,51.81,15.53,0.067,0.3
ORD_02908,2025-07-06,CUST_8869,Consumer,East,Baltimore,Beauty,Shampoo,Store,7,22.81,121.13,46.78,0.241,0.386
ORD_02909,2024-12-28,CUST_1916,Corporate,West,Seattle,Beauty,Lipstick,Store,4,30.28,121.14,25.07,0.0,0.207
ORD_02910,2024-05-02,CUST_3073,Consumer,North,New York,Sports,Yoga Mat,Phone,6,172.37,1034.23,354.78,0.0,0.343
ORD_02911,2023-10-15,CUST_1684,Home Office,East,Baltimore,Clothing,Dress,Online,6,50.66,303.98,56.88,0.0,0.187
ORD_02912,2025-06-01,CUST_1633,Corporate,South,Houston,Sports,Tennis Racket,Online,2,112.34,224.67,87.92,0.0,0.391
ORD_02913,2023-12-01,CUST_5677,Corporate,East,Baltimore,Sports,Bicycle,Phone,8,84.93,679.42,147.63,0.0,0.217
ORD_02914,2024-09-07,CUST_5563,Home Office,West,Seattle,Electronics,Tablet,Phone,5,809.6,4047.98,928.49,0.0,0.229
ORD_02915,2024-04-21,CUST_2155,Home Office,South,Houston,Clothing,Shoes,Online,5,65.83,329.14,65.53,0.0,0.199
ORD_02916,2025-08-28,CUST_7934,Consumer,West,Los Angeles,Electronics,TV,Online,10,446.33,4463.28,865.14,0.0,0.194
ORD_02917,2025-08-15,CUST_1520,Corporate,East,Philadelphia,Sports,Dumbbells,Store,1,145.43,141.71,39.45,0.026,0.278
ORD_02918,2023-11-09,CUST_1474,Home Office,South,Miami,Books,Textbook,Online,4,31.64,97.74,24.57,0.228,0.251
ORD_02919,2024-02-16,CUST_7951,Home Office,Central,Denver,Clothing,Dress,Phone,1,49.04,49.04,17.96,0.0,0.366
ORD_02920,2023-12-08,CUST_2916,Corporate,North,Chicago,Beauty,Lipstick,Online,4,35.57,125.04,43.93,0.121,0.351
ORD_02921,2023-10-13,CUST_9044,Consumer,South,Houston,Beauty,Perfume,Phone,8,18.19,145.52,28.47,0.0,0.196
ORD_02922,2025-06-05,CUST_8580,Home Office,West,Seattle,Books,Biography,Phone,5,20.6,103.02,25.59,0.0,0.248
ORD_02923,2025-06-09,CUST_6613,Corporate,Central,Kansas City,Home & Garden,Sofa,Phone,4,306.5,1225.99,264.84,0.0,0.216
ORD_02924,2025-06-29,CUST_9420,Corporate,North,Boston,Electronics,Tablet,Store,2,669.36,1338.73,384.59,0.0,0.287
ORD_02925,2025-08-28,CUST_7012,Consumer,East,Philadelphia,Beauty,Nail Polish,Online,8,55.24,441.92,146.76,0.0,0.332
ORD_02926,2025-02-15,CUST_6133,Consumer,South,Miami,Sports,Bicycle,Online,10,144.37,1050.6,163.36,0.272,0.155
ORD_02927,2025-02-06,CUST_3440,Consumer,East,Baltimore,Home & Garden,Lamp,Online,1,336.85,336.85,100.87,0.0,0.299
ORD_02928,2024-10-20,CUST_1421,Home Office,Central,Kansas City,Sports,Yoga Mat,Phone,9,71.22,500.87,193.0,0.219,0.385
ORD_02929,2025-08-21,CUST_3761,Home Office,South,Miami,Beauty,Lipstick,Store,5,15.43,77.16,23.97,0.0,0.311
ORD_02930,2024-12-11,CUST_5104,Consumer,South,Atlanta,Beauty,Lipstick,Online,2,52.02,104.05,38.53,0.0,0.37
ORD_02931,2025-07-28,CUST_6193,Home Office,South,Atlanta,Sports,Basketball,Phone,1,156.11,156.11,28.83,0.0,0.185
ORD_02932,2025-06-05,CUST_4877,Consumer,East,Philadelphia,Clothing,Hat,Store,5,55.5,277.49,34.94,0.0,0.126
ORD_02933,2023-12-20,CUST_4821,Corporate,North,New York,Home & Garden,Bedding,Phone,6,241.9,1451.38,233.15,0.0,0.161
ORD_02934,2025-08-24,CUST_8564,Corporate,Central,Kansas City,Beauty,Foundation,Phone,7,18.92,127.36,31.59,0.039,0.248
ORD_02935,2024-01-19,CUST_2414,Home Office,South,Miami,Clothing,Shoes,Phone,4,62.69,228.94,91.16,0.087,0.398
